0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0.028383,0.0447086,0.0296476,0.0252752,0.0448346,0.0302088,0.0468698,0.0300762,0.0415102,0.028544,0.0454804,0.0276818,0.0437248,0.0434066,0.0271498,0.0411084,0.0279028,0.0280658,0.041509,0.0287438,0.0256848,0.0445264,0.0276122,0.0454136,0.0286948,0.0277904,0.0451346,0.0295186,0.0424798,0.0268346,0.0434038,0.0289736,0.0417338,0.029393,0.025123,0.0459586,0.029989,0.025901,0.0438362,0.0328282,0.0436866,0.0288354,0.0453916,0.0271536,0.0452932,0.0255394,0.0440222,0.0272376,0.0275832,0.0414052,0.028569,0.0431132,0.0268426,0.0425466,0.0266328,0.0429862,0.028033,0.0445972,0.0281662,0.0275168,0.0440522,0.0257018,0.0450692,0.0257474,0.042653,0.027487,0.0449506,0.0248814,0.0433378
0.029777,0.0447086,0.0302716,0.0260826,0.0456916,0.0304254,0.0467616,0.0313038,0.0418676,0.02916,0.04646,0.0287598,0.0447448,0.0444184,0.0270292,0.041978,0.028827,0.0292394,0.0425464,0.0295968,0.0263338,0.0448676,0.0282492,0.0459008,0.0300972,0.0291268,0.0458,0.0306258,0.043288,0.0271132,0.0432082,0.0288234,0.0417794,0.0290474,0.0251644,0.0458512,0.031355,0.0272244,0.0427804,0.0346182,0.0445648,0.0301838,0.0460502,0.027083,0.0459804,0.0249726,0.0441358,0.0273164,0.027708,0.0423786,0.0293682,0.0429308,0.027067,0.0439114,0.0263586,0.043931,0.028153,0.044294,0.0293146,0.0273122,0.04367,0.0254766,0.0449694,0.0268754,0.0436188,0.027945,0.044814,0.025656,0.0428014
0.0298812,0.0458076,0.030488,0.0264326,0.0458926,0.0315204,0.0463132,0.0314534,0.0411814,0.0299132,0.0470428,0.028735,0.0448904,0.0443182,0.0269244,0.042445,0.0283488,0.0300392,0.0428472,0.0307334,0.0275988,0.0456138,0.0285324,0.0453726,0.0306138,0.029639,0.0459922,0.0309714,0.0427554,0.0271132,0.0436168,0.0301054,0.0424414,0.029376,0.0267088,0.0462594,0.0325698,0.027645,0.0444998,0.035771,0.0442814,0.030933,0.0458548,0.0277864,0.046438,0.0246392,0.0454386,0.0278492,0.0274414,0.0422916,0.0296184,0.0427268,0.0270086,0.0439076,0.0262462,0.0442346,0.0282988,0.044469,0.0299016,0.0277778,0.0439408,0.0259098,0.045173,0.0274666,0.0439646,0.0277622,0.044819,0.0265052,0.0448658
0.0297886,0.0464242,0.0304004,0.027141,0.0466246,0.032369,0.0460136,0.0319324,0.0415766,0.0298758,0.0477256,0.0313156,0.0446948,0.0446684,0.0272042,0.042179,0.029023,0.0309998,0.0423402,0.0313984,0.0282984,0.04514,0.0297314,0.0459306,0.0306598,0.0306376,0.0472908,0.0321742,0.0421852,0.027109,0.0445072,0.0304052,0.043295,0.030612,0.0265424,0.0473588,0.032678,0.0281198,0.0449152,0.0356206,0.0448064,0.03179,0.0467906,0.0283482,0.0468674,0.0256132,0.0456794,0.0290776,0.0281116,0.0422178,0.0295518,0.0441412,0.0280738,0.0441662,0.0261588,0.0456954,0.0285486,0.045418,0.030401,0.0292974,0.0444438,0.0266004,0.0449152,0.02857,0.0443606,0.0276456,0.0446116,0.0269674,0.0447674
0.0305048,0.046895,0.0314786,0.0271656,0.0472282,0.0317782,0.0461056,0.0321902,0.041726,0.029335,0.0488166,0.0314816,0.0452986,0.04436,0.0282778,0.0430122,0.0293434,0.0322816,0.0426402,0.032011,0.0281406,0.0474868,0.0306636,0.0458928,0.0311544,0.0304256,0.0471006,0.0324698,0.0427524,0.0280456,0.0452146,0.031649,0.0436484,0.0312778,0.0260764,0.0469096,0.0327658,0.0280618,0.0457884,0.0359462,0.0457142,0.0318656,0.0463958,0.02839,0.0462144,0.0261918,0.046196,0.0298726,0.0280374,0.0435994,0.030218,0.0440366,0.0285062,0.0441576,0.0266172,0.0459836,0.0290236,0.0444612,0.0301638,0.0298924,0.0456766,0.0271002,0.0453016,0.0291688,0.0450806,0.0267628,0.0452942,0.0268434,0.0457484
0.0304424,0.046967,0.0311992,0.0277612,0.048162,0.0328354,0.0481164,0.0328398,0.0417844,0.0297258,0.0497074,0.0316234,0.0452162,0.0454132,0.0291728,0.0432244,0.0295226,0.0322318,0.042448,0.0332892,0.0285278,0.0473288,0.0317668,0.04638,0.0327198,0.0309498,0.0470766,0.032665,0.0442764,0.0288658,0.0453518,0.0318572,0.0450114,0.0324976,0.026389,0.047176,0.0336892,0.0293224,0.0451158,0.0368826,0.0462102,0.0320446,0.0466208,0.0294222,0.0479248,0.0269536,0.0466828,0.0302132,0.028291,0.0434156,0.0306754,0.0439286,0.0289604,0.0453066,0.0268828,0.044965,0.0306014,0.0451646,0.0309968,0.0309002,0.0458856,0.02757,0.0454632,0.0296182,0.0463208,0.0285524,0.0452856,0.0281078,0.0457942
0.0311616,0.0466922,0.031536,0.0276818,0.048208,0.0336428,0.0483994,0.0329318,0.0437664,0.0303542,0.0501706,0.0307536,0.0458084,0.0466694,0.0293432,0.0435576,0.0299512,0.0321812,0.0424772,0.0336222,0.0285556,0.0482788,0.0320992,0.0458226,0.031942,0.0309252,0.0472346,0.0329852,0.0458406,0.0294524,0.0458894,0.0322436,0.0466424,0.0332474,0.0268418,0.0478382,0.032757,0.028918,0.0467804,0.037223,0.0469546,0.0317786,0.0465332,0.0295602,0.0485444,0.0269786,0.0455972,0.0310794,0.028894,0.0441942,0.0302508,0.0455824,0.0299268,0.0453936,0.0277234,0.0455816,0.0306712,0.043858,0.0324622,0.0319868,0.0459278,0.0271208,0.0461502,0.030676,0.0478198,0.029871,0.045765,0.0287896,0.0453068
0.0320398,0.0471294,0.0313708,0.0278812,0.048479,0.035199,0.0488696,0.0334022,0.045228,0.0307454,0.0510244,0.031316,0.0460124,0.0473814,0.0295726,0.0432498,0.0302264,0.0327512,0.042989,0.0341464,0.0293264,0.0475222,0.0318282,0.045977,0.0327792,0.0302808,0.0478588,0.0333426,0.0463446,0.0293612,0.0459228,0.0331138,0.0479704,0.0342838,0.027554,0.0484256,0.0334606,0.030463,0.0472424,0.0369814,0.0466258,0.0325942,0.0464578,0.0310624,0.049814,0.027562,0.0454346,0.0315202,0.0296804,0.0437034,0.0310456,0.0463642,0.0303266,0.0455192,0.0274996,0.0463762,0.0315246,0.044271,0.032658,0.0326862,0.0472392,0.0275034,0.0472158,0.0309888,0.047653,0.0296344,0.0458196,0.0288192,0.0455326
0.0317984,0.0474284,0.0318486,0.0279602,0.048874,0.0362096,0.048966,0.0333482,0.0458322,0.031395,0.0511152,0.0322682,0.046333,0.0478604,0.0294988,0.0435962,0.0296138,0.0339876,0.0434464,0.0354114,0.029668,0.0475676,0.0316324,0.0464606,0.0328498,0.031346,0.0490242,0.0337436,0.0462988,0.0308678,0.0469136,0.0341126,0.0494184,0.0344288,0.027912,0.0484386,0.0337396,0.0305502,0.0472136,0.0378766,0.0466302,0.0316244,0.0463544,0.0323274,0.0501778,0.0278036,0.0456472,0.0321072,0.0302632,0.0452976,0.0311374,0.0462822,0.0307262,0.0467226,0.0283112,0.0463296,0.0322736,0.0450372,0.032491,0.0334938,0.0475806,0.0282156,0.0477624,0.0318,0.0472784,0.0300294,0.0457446,0.0285034,0.0462198
0.0326106,0.047399,0.0321484,0.027844,0.0500736,0.0366842,0.050002,0.032669,0.044779,0.032124,0.0502206,0.0327468,0.0467336,0.0473236,0.0308344,0.0434098,0.0298014,0.035233,0.045024,0.0356398,0.0312414,0.0473262,0.0316914,0.0466224,0.0334746,0.032657,0.0501524,0.0338482,0.0475264,0.0312634,0.0474374,0.0338848,0.0497648,0.0343038,0.02889,0.0506948,0.0341558,0.0313706,0.0465826,0.038913,0.047113,0.032032,0.0470962,0.0318904,0.0503582,0.0289148,0.0459136,0.032215,0.0308634,0.0464374,0.0308006,0.0475234,0.0321284,0.0474758,0.0284032,0.0470048,0.0328768,0.0449084,0.033703,0.0329368,0.0482498,0.028902,0.0483496,0.0321536,0.0472626,0.0304378,0.0463108,0.0286026,0.0475356
0.0330602,0.0475996,0.0319774,0.0287056,0.0504108,0.0374126,0.0497652,0.0332934,0.0458822,0.0331852,0.050437,0.0334294,0.0472536,0.0487944,0.0305766,0.0437964,0.0311034,0.0359496,0.0452916,0.0360352,0.031749,0.0484052,0.0318874,0.0480576,0.0338032,0.0323328,0.0493954,0.0345302,0.0474646,0.0310804,0.0479578,0.03515,0.0497186,0.034488,0.0288396,0.0507146,0.0352592,0.0314078,0.0460542,0.0379224,0.0470722,0.0331636,0.0483324,0.0317328,0.0510994,0.0295228,0.046238,0.03296,0.0323232,0.0470744,0.0314456,0.0483718,0.032578,0.0472174,0.028319,0.047479,0.0331648,0.045579,0.033836,0.0326078,0.0491036,0.0277824,0.0488326,0.0324862,0.0490908,0.0304834,0.046764,0.0294184,0.0495006
0.033988,0.0491522,0.033688,0.0298674,0.050185,0.0385492,0.0501104,0.0335224,0.0462156,0.0333144,0.0518482,0.0343956,0.0471876,0.0502972,0.0312298,0.0453102,0.030696,0.0370406,0.0463562,0.0368892,0.0323896,0.0487136,0.0317416,0.0476334,0.0335114,0.0322866,0.049858,0.0348708,0.0478724,0.0325164,0.0482624,0.0349046,0.0488696,0.034425,0.0292062,0.05143,0.0353334,0.0321696,0.0474402,0.039899,0.047963,0.0335174,0.0485864,0.0328314,0.050509,0.0300096,0.0466176,0.0332312,0.032956,0.0469082,0.032212,0.048085,0.032745,0.0476518,0.02879,0.0479492,0.0330482,0.046174,0.0336156,0.033636,0.0497828,0.0288354,0.0497978,0.0321944,0.0485588,0.0307242,0.0475176,0.0300176,0.0500844
0.0341048,0.0486612,0.0343248,0.0303792,0.0496274,0.0387908,0.0498488,0.032811,0.0468862,0.0342756,0.0517616,0.0339338,0.0477456,0.0500612,0.0319702,0.046781,0.0309166,0.036375,0.0467562,0.0366604,0.0341302,0.0488594,0.0311796,0.0475874,0.034152,0.0324158,0.0496872,0.0364074,0.0489798,0.032529,0.049835,0.0349418,0.0499474,0.0351326,0.0303836,0.050927,0.0361624,0.032685,0.0481432,0.0409826,0.0481542,0.0344248,0.0501096,0.03219,0.0507042,0.0311304,0.0466006,0.0339224,0.032969,0.0473062,0.0323616,0.0474864,0.0321872,0.0482722,0.0300178,0.0488656,0.0339312,0.0463776,0.0334692,0.0341944,0.0498994,0.0294522,0.049078,0.0336018,0.0482626,0.0311824,0.0478836,0.031957,0.0498212
0.0343084,0.0488858,0.033796,0.030088,0.0494858,0.0395562,0.0489704,0.0332234,0.0481392,0.0340706,0.0526306,0.0331306,0.0486186,0.0500906,0.0311746,0.047698,0.0318864,0.0380778,0.0484,0.0372928,0.033289,0.0490882,0.0322244,0.0475806,0.0347588,0.0333224,0.049687,0.0363862,0.0502914,0.0340028,0.050481,0.0344214,0.051046,0.0365898,0.0307164,0.0507276,0.0366704,0.0333134,0.0482342,0.0420352,0.0480888,0.0351572,0.0499558,0.0333974,0.050692,0.0321668,0.0474596,0.0333986,0.033231,0.0464622,0.0321368,0.048518,0.0327318,0.0490346,0.0305044,0.049753,0.0346258,0.0461654,0.033165,0.0348644,0.051085,0.0285894,0.0508138,0.033769,0.0470144,0.0315786,0.0477968,0.0322198,0.0496968
0.0328264,0.0503506,0.0341298,0.0319524,0.0499436,0.0399358,0.0487338,0.033486,0.049466,0.0342616,0.052244,0.0343456,0.0491384,0.0505776,0.0317086,0.0483848,0.0318282,0.038589,0.0475792,0.0376342,0.0335882,0.0490978,0.0338646,0.0488168,0.0344044,0.0325066,0.0509768,0.0359282,0.0496642,0.0347606,0.0513764,0.0348998,0.0524744,0.0369772,0.030342,0.0507848,0.0362374,0.0331546,0.0485344,0.0427054,0.0486304,0.0349412,0.0502066,0.0341966,0.0521194,0.0335022,0.0481202,0.0331244,0.034247,0.046562,0.0330658,0.0477644,0.032994,0.0497502,0.0307246,0.0499238,0.0354124,0.0448596,0.0334196,0.0350136,0.0502398,0.0289972,0.050495,0.0335228,0.0470896,0.0314788,0.047697,0.0321906,0.0497388
0.0341334,0.0503342,0.0328562,0.0321362,0.0497984,0.0400068,0.04998,0.0334518,0.0501444,0.0355358,0.0518448,0.033996,0.0489978,0.051164,0.0312784,0.0491134,0.0322942,0.038572,0.0487946,0.0383386,0.0337538,0.0493552,0.0344508,0.0485088,0.0361032,0.0333684,0.0523968,0.035982,0.0504834,0.0347316,0.0516728,0.0358864,0.0537198,0.0385878,0.0312042,0.0516052,0.0372658,0.03343,0.0481508,0.043346,0.049338,0.0348658,0.0506818,0.034696,0.0522028,0.0326236,0.0481288,0.0326992,0.035504,0.0470212,0.0338102,0.0477392,0.0334434,0.0496964,0.0318404,0.0497416,0.0364616,0.0446182,0.0335986,0.0359868,0.0510106,0.0297584,0.0505984,0.0337136,0.0470488,0.032291,0.0473478,0.033189,0.05147
0.0353284,0.0508908,0.0334836,0.0330978,0.049096,0.0398738,0.0506824,0.0343346,0.0524072,0.0353942,0.0525948,0.0353032,0.04889,0.0514188,0.0315242,0.049788,0.033797,0.0392046,0.0486706,0.0382554,0.0346236,0.0503956,0.034039,0.0484996,0.0360904,0.0341302,0.0525166,0.0362614,0.052385,0.0353604,0.050866,0.0369608,0.053103,0.038538,0.031525,0.0511566,0.037632,0.0332888,0.0476022,0.0439118,0.0507162,0.0354312,0.0508098,0.034159,0.052669,0.0331024,0.0485212,0.0323788,0.0357324,0.0476056,0.0341838,0.049737,0.0326782,0.050766,0.0331018,0.050845,0.0364784,0.0455374,0.033495,0.0358076,0.0517752,0.030932,0.0521004,0.0334562,0.0482566,0.0331898,0.0494788,0.0328524,0.0512618
0.0359194,0.0509498,0.0337252,0.0329356,0.050595,0.0395746,0.0540034,0.0356998,0.0529908,0.0362978,0.0526366,0.0364398,0.0501134,0.051248,0.0328814,0.0499996,0.0342208,0.0390296,0.0487634,0.0389748,0.0342324,0.051382,0.0348884,0.0505174,0.0359496,0.0351796,0.0521714,0.0370318,0.0548288,0.0357218,0.0527468,0.0368816,0.052421,0.039162,0.0317708,0.0511902,0.0376152,0.0335556,0.0479894,0.043958,0.0513202,0.0357694,0.0518592,0.03393,0.0522284,0.0336188,0.050827,0.0333986,0.035375,0.0478058,0.0350996,0.050071,0.0332404,0.0506164,0.0335222,0.0495964,0.036911,0.0453008,0.0340568,0.0361448,0.0515252,0.0308618,0.0521256,0.033635,0.048843,0.033111,0.0502206,0.0329398,0.051541
0.0364934,0.0514548,0.0330798,0.0337964,0.0508488,0.0404202,0.0547704,0.0355084,0.0529798,0.0365602,0.053315,0.0365356,0.0510916,0.0518012,0.033431,0.0501252,0.0345494,0.0392462,0.0487008,0.0393458,0.0341112,0.0521904,0.035542,0.0511636,0.0366234,0.0348886,0.0516886,0.037186,0.0536296,0.0363716,0.0533052,0.0370274,0.0530086,0.0403734,0.0325904,0.0510112,0.0365234,0.033826,0.0485722,0.04459,0.0517318,0.0371804,0.0531586,0.0353448,0.052262,0.0343884,0.0514308,0.0335612,0.0360624,0.049924,0.0359194,0.0505078,0.0335694,0.0516642,0.0336022,0.0501082,0.0365026,0.0456678,0.0359548,0.035767,0.0523868,0.0315278,0.0533372,0.0345714,0.0502748,0.033407,0.0497754,0.032624,0.0535138
0.0371634,0.0524164,0.0340374,0.0340952,0.051074,0.0402028,0.0545592,0.0354832,0.0523272,0.0378374,0.0536432,0.0369518,0.0520776,0.0511024,0.0329726,0.049963,0.0353908,0.0387182,0.0491082,0.0389956,0.0352268,0.0523694,0.0353338,0.0511258,0.037169,0.0355804,0.052846,0.0357622,0.0529136,0.0372996,0.0533748,0.0382432,0.0535668,0.0392828,0.0323784,0.0514108,0.0373564,0.0346634,0.0493252,0.0466374,0.0518656,0.0383338,0.0538038,0.0355692,0.0534524,0.0338848,0.0518376,0.0347016,0.0368116,0.0511762,0.0361244,0.0513654,0.0339888,0.0524554,0.0343008,0.0507582,0.036894,0.0464922,0.0361748,0.0355552,0.0522996,0.0311156,0.0545782,0.0345464,0.0509164,0.0336314,0.0496554,0.0328476,0.0525776
0.036544,0.0521086,0.0351154,0.033758,0.0519854,0.0404526,0.0531268,0.0364406,0.053347,0.0377792,0.0547012,0.036311,0.0507338,0.0523422,0.0339794,0.0509086,0.0352156,0.0393674,0.0504312,0.0402068,0.0367556,0.0521322,0.0359288,0.0521044,0.0371532,0.0355638,0.0526962,0.0364314,0.0535962,0.0375654,0.0536954,0.0388672,0.054241,0.0395958,0.0334656,0.0519238,0.0379268,0.034397,0.0486846,0.046917,0.0528486,0.038259,0.0549118,0.0359858,0.0554212,0.0338552,0.0526256,0.0350008,0.037839,0.052246,0.035529,0.0521728,0.0341256,0.0522854,0.0335884,0.0508572,0.0365108,0.047171,0.0367942,0.0357838,0.0534076,0.0309322,0.0547774,0.0351962,0.0523396,0.0342474,0.0505418,0.0334098,0.0534218
0.0365438,0.052247,0.034974,0.0341158,0.0512406,0.0410888,0.053855,0.0377102,0.0535836,0.0378672,0.053673,0.036806,0.0504924,0.0521762,0.0352162,0.051553,0.0349366,0.0399592,0.050772,0.0398616,0.0369178,0.0530904,0.0360414,0.0529752,0.0365032,0.035809,0.0531496,0.0379802,0.0547108,0.0376862,0.0543366,0.0395792,0.05367,0.0401916,0.0339818,0.0522596,0.0380394,0.0345748,0.0492722,0.0479654,0.0531106,0.0375102,0.0554104,0.0353204,0.0548396,0.0344174,0.0524256,0.0344184,0.0388174,0.0527418,0.0363154,0.05187,0.0349382,0.0524094,0.0341544,0.0515484,0.0368272,0.0470788,0.0365116,0.03533,0.053479,0.0314612,0.0546278,0.0352502,0.051448,0.0345968,0.05119,0.0342046,0.0537842
0.0370188,0.0532632,0.0353078,0.0341532,0.0504874,0.0410592,0.0558812,0.0385422,0.053148,0.0376296,0.0543654,0.0370178,0.051384,0.0514694,0.0352752,0.0506494,0.0355152,0.0406496,0.0504756,0.039392,0.0384456,0.0548836,0.036032,0.0530162,0.0379564,0.0352506,0.0528792,0.0379686,0.0543286,0.0392798,0.053643,0.039051,0.0537286,0.040612,0.033973,0.0519352,0.0387638,0.0346328,0.0491302,0.047392,0.0537308,0.0377936,0.0559304,0.0365766,0.0568052,0.034805,0.0527798,0.035164,0.0393342,0.0524016,0.0372818,0.052707,0.0346256,0.0527972,0.0340044,0.0513404,0.0366648,0.047178,0.036416,0.0355762,0.0545406,0.032198,0.0556146,0.0357218,0.0513242,0.034302,0.0511354,0.0351044,0.0527398
0.0373686,0.0537208,0.0361238,0.0345652,0.050895,0.0418666,0.0565682,0.0392086,0.0542136,0.0376586,0.0553892,0.0378794,0.0512412,0.0533636,0.0360322,0.0530364,0.0355156,0.040899,0.0497608,0.0387674,0.0385664,0.0552292,0.035662,0.053994,0.0395462,0.0348848,0.053326,0.039255,0.055098,0.0406616,0.0545412,0.0395256,0.0542198,0.041452,0.0346182,0.051732,0.0384692,0.0349914,0.0498304,0.0490358,0.0551832,0.0380152,0.055424,0.0367214,0.0587196,0.0351162,0.053371,0.035942,0.0397548,0.0529134,0.0369488,0.0547872,0.034892,0.0531594,0.0341004,0.0515686,0.0367316,0.0471692,0.0371996,0.0358218,0.0553776,0.0327274,0.0562004,0.036208,0.05231,0.0355794,0.0506364,0.035084,0.0525398
